SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2017,KC,7,5,0,0,18.0,30,20,19,2,12,14,1,2,0,0,0,-0.6,2.33,9.50
2018,KC,8,8,0,0,45.1,48,31,31,7,12,35,1,4,0,0,0,-0.3,1.32,6.15
