SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2015,PHI,15,15,0,0,84.1,88,45,42,14,17,49,5,7,0,0,0,1.0,1.25,4.48
2016,PHI,23,21,0,0,113.1,141,81,76,23,29,95,2,11,0,0,0,-1.0,1.50,6.04
2017,PHI,37,0,0,0,54.2,51,25,25,10,18,63,3,3,0,6,1,0.6,1.26,4.12
2018,PHI,19,0,0,0,11.2,9,4,3,1,8,13,0,0,0,7,0,0.4,1.46,2.31
