YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2015,WSH,15,11,1,2,0,0,0,0,0,2,0,0,.182,.182,.182,.364,-0.2
2016,WSH,31,58,14,16,3,0,1,7,8,12,3,0,.276,.364,.379,.743,0.3
2017,WSH,124,332,47,90,10,4,5,21,24,74,10,1,.271,.319,.370,.689,1.9
2018,WSH,45,125,19,32,5,0,2,12,17,27,2,2,.256,.343,.344,.687,0.6
