SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2016,TB,19,19,0,0,89.0,93,44,35,5,51,98,6,8,0,0,0,0.8,1.62,3.54
2017,TB,24,24,0,0,129.1,113,65,58,15,59,119,5,7,0,0,0,1.0,1.33,4.04
2018,TB,11,11,0,0,64.2,45,20,20,8,21,69,6,3,0,0,0,1.6,1.02,2.78
