SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2014,ARI,3,3,0,0,14.0,13,6,6,0,8,10,0,1,0,0,0,0.3,1.50,3.86
2015,ARI,66,0,0,0,75.0,56,23,23,3,30,58,5,1,2,16,0,1.6,1.15,2.76
2016,ARI,32,0,0,0,22.2,22,18,17,1,11,28,0,1,0,6,1,-0.5,1.46,6.75
2017,ARI,71,0,0,0,51.1,48,21,20,5,21,61,1,0,0,17,0,1.0,1.34,3.51
2018,ARI,24,0,0,0,16.1,13,5,4,0,9,18,0,1,0,5,0,0.4,1.35,2.20
