YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2015,BOS,25,53,8,12,0,0,1,3,3,19,2,1,.226,.268,.283,.551,-0.4
2016,BOS,13,12,0,1,0,0,0,0,2,5,0,0,.083,.214,.083,.297,-0.0
2017,BOS,71,171,32,36,9,0,4,27,12,61,5,0,.211,.259,.333,.592,0.5
2018,ARI,33,58,9,11,1,1,0,5,4,16,3,0,.190,.238,.241,.479,-0.2
