SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2011,STL,18,2,0,0,34.2,25,12,12,3,11,40,1,1,1,3,1,0.6,1.04,3.12
2012,STL,35,29,0,0,176.0,168,76,74,16,64,180,18,7,0,1,0,2.0,1.32,3.78
2013,STL,33,33,0,0,201.2,189,92,89,14,76,198,15,10,0,0,0,1.8,1.31,3.97
2014,STL,33,33,2,1,203.2,185,72,62,13,72,181,15,10,0,0,0,3.7,1.26,2.74
2015,STL,31,31,0,0,175.1,172,66,59,13,68,167,12,11,0,0,0,3.4,1.37,3.03
2017,STL,33,33,0,0,186.1,151,80,71,27,78,153,11,8,0,0,0,3.1,1.23,3.43
2018,MIN,9,9,0,0,44.0,52,31,31,6,30,45,2,4,0,0,0,-0.5,1.86,6.34
