SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2016,MIA,15,0,0,0,14.0,9,12,11,2,5,14,0,1,0,1,0,-0.4,1.00,7.07
2017,CIN,22,0,0,0,32.2,33,18,18,6,7,26,0,0,0,1,0,-0.0,1.22,4.96
2018,CIN,21,0,0,0,25.0,23,15,13,4,7,26,1,2,0,3,0,-0.3,1.20,4.68
