SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2017,PIT,24,0,0,0,25.1,24,11,11,4,8,17,1,1,0,2,1,0.3,1.26,3.91
2018,PIT,7,0,0,0,6.2,11,8,8,2,3,2,0,0,0,2,1,-0.4,2.10,10.80
