YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2016,MIL,55,201,21,44,10,3,4,17,15,47,8,0,.219,.273,.358,.631,-0.2
2017,MIL,153,506,56,140,17,2,15,53,36,100,14,7,.277,.324,.407,.731,2.6
2018,MIL,44,139,9,27,5,0,2,13,7,34,2,1,.194,.233,.273,.506,0.3
