YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2014,CHW,145,556,80,176,35,2,36,107,51,131,3,1,.317,.383,.581,.964,5.5
2015,CHW,154,613,88,178,34,3,30,101,39,140,0,0,.290,.347,.502,.849,3.8
2016,CHW,159,624,67,183,32,1,25,100,47,125,0,2,.293,.353,.468,.821,2.8
2017,CHW,156,621,95,189,43,6,33,102,35,119,3,0,.304,.354,.552,.906,4.7
2018,CHW,46,182,25,55,16,0,8,27,13,34,1,0,.302,.366,.522,.888,1.1
