SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2016,HOU,11,10,0,0,62.0,59,28,28,9,16,55,4,4,0,0,0,0.6,1.21,4.06
2017,HOU,38,15,0,0,109.1,117,59,58,18,28,98,7,8,2,5,2,0.1,1.33,4.77
