YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2014,CHW,28,100,6,25,5,0,0,5,3,25,1,1,.250,.269,.300,.569,-0.3
2015,CHW,120,389,40,87,23,1,5,31,19,81,2,2,.224,.268,.326,.594,0.7
2016,CHW,53,154,15,32,9,1,4,21,5,42,0,1,.208,.236,.357,.593,-0.0
2017,CHW,141,484,63,129,19,8,12,59,35,111,8,9,.267,.319,.413,.732,3.5
2018,CHW,45,170,18,48,8,4,2,22,7,36,3,2,.282,.322,.412,.734,1.1
