SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2012,ARI,4,4,0,0,16.1,14,13,11,2,13,17,1,2,0,0,0,-0.3,1.65,6.06
2013,CLE,4,4,0,0,17.0,15,11,10,3,16,11,1,2,0,0,0,-0.2,1.82,5.29
2014,CLE,26,26,0,0,153.0,151,76,71,16,60,143,5,8,0,0,0,1.5,1.38,4.18
2015,CLE,31,30,1,0,176.0,152,90,89,23,79,170,11,12,0,0,0,1.5,1.31,4.55
2016,CLE,35,28,1,0,190.0,179,96,90,20,70,168,12,8,0,0,0,3.0,1.31,4.26
2017,CLE,32,31,0,0,176.1,181,84,82,25,60,196,17,9,0,0,0,3.1,1.37,4.19
2018,CLE,10,10,0,0,65.0,52,20,17,3,23,73,4,3,0,0,0,2.0,1.15,2.35
