SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2017,CIN,15,15,0,0,89.1,64,32,31,11,32,98,3,7,0,0,0,2.5,1.07,3.12
2018,CIN,11,11,0,0,57.1,61,35,34,11,22,55,4,4,0,0,0,-0.3,1.45,5.34
