SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2016,WSH,11,6,0,0,44.0,47,27,24,4,22,42,5,3,0,1,0,-0.1,1.57,4.91
2017,CHW,8,8,0,0,47.2,49,29,25,7,14,30,3,3,0,0,0,0.0,1.32,4.72
2018,CHW,9,9,0,0,54.1,40,22,18,7,23,39,1,3,0,0,0,1.3,1.16,2.98
