YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2014,ARI,37,126,15,29,4,1,4,11,6,37,1,1,.230,.263,.373,.636,-0.0
2015,ARI,107,350,38,92,15,5,6,34,36,97,3,2,.263,.331,.386,.717,1.7
2016,ARI,151,523,81,130,31,9,29,91,64,154,6,1,.249,.332,.509,.841,2.6
2017,ARI,149,536,89,133,30,4,30,105,87,152,6,4,.248,.357,.487,.844,1.4
2018,ARI,9,32,3,8,3,0,1,7,5,14,0,1,.250,.351,.438,.789,0.3
