SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2017,ATL,19,19,0,0,100.0,100,51,48,10,57,108,4,9,0,0,0,1.4,1.57,4.32
2018,ATL,9,9,0,0,52.2,36,17,14,3,24,58,5,1,0,0,0,1.5,1.14,2.39
