SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2017,NYY,29,29,0,0,155.1,140,72,67,21,51,144,9,7,0,0,0,2.9,1.23,3.88
2018,NYY,6,6,0,0,27.1,25,11,11,3,12,23,2,0,0,0,0,0.5,1.35,3.62
