SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2016,PIT,7,1,0,0,12.2,19,13,11,4,5,11,1,1,0,0,1,-0.5,1.89,7.82
2017,PIT,31,25,0,0,150.1,145,73,68,14,52,117,7,9,0,0,0,1.9,1.31,4.07
2018,PIT,10,10,0,0,59.0,44,20,20,6,20,40,5,2,0,0,0,1.7,1.08,3.05
