YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2011,SF,66,196,22,40,5,2,3,21,23,31,1,3,.204,.288,.296,.584,0.5
2012,SF,143,435,44,108,26,3,4,45,33,95,1,4,.248,.304,.349,.653,2.3
2013,SF,149,499,52,124,24,3,9,43,42,96,1,2,.248,.311,.363,.674,2.4
2014,SF,153,491,54,121,20,10,10,69,59,129,5,3,.246,.324,.389,.713,3.2
2015,SF,143,507,65,130,33,4,21,84,39,119,6,4,.256,.321,.462,.783,5.6
2016,SF,155,553,67,152,28,11,12,84,57,115,7,0,.275,.342,.430,.772,4.5
2017,SF,144,518,58,131,34,1,14,77,42,113,3,5,.253,.305,.403,.708,2.1
2018,SF,48,168,19,52,10,1,5,21,10,42,1,2,.310,.346,.470,.816,1.2
