SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2012,STL,24,16,0,0,107.0,112,50,42,10,36,75,5,7,0,0,0,0.6,1.38,3.53
2013,STL,37,15,0,0,124.0,124,42,37,10,44,79,10,5,0,2,1,2.6,1.35,2.69
2014,BOS,10,10,0,0,61.1,47,29,28,5,32,41,4,2,0,0,0,0.3,1.29,4.11
2014,STL,7,7,0,0,35.0,41,19,17,3,10,25,2,2,0,0,0,-0.1,1.46,4.37
2014,Total,17,17,0,0,96.1,88,48,45,8,42,66,6,4,0,0,0,0.2,1.35,4.20
2015,BOS,25,25,0,0,134.1,145,76,72,15,49,110,10,6,0,0,0,1.1,1.44,4.82
2016,BOS,20,6,0,0,40.0,44,23,23,5,24,48,4,0,0,2,1,-0.2,1.70,5.18
2017,BOS,54,0,0,0,58.0,42,19,18,3,27,52,4,1,0,13,4,1.3,1.19,2.79
2018,BOS,22,0,0,0,22.2,11,5,5,0,8,25,3,0,2,7,1,1.0,0.84,1.99
