SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2017,ATL,5,5,0,0,29.1,32,17,16,2,8,31,1,3,0,0,0,0.2,1.36,4.91
2018,ATL,4,1,0,0,11.0,6,3,3,1,6,11,0,1,1,0,0,0.3,1.09,2.45
