SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2015,MIA,25,0,0,0,24.1,12,8,7,1,18,30,2,1,0,6,1,0.4,1.23,2.59
2016,MIA,75,0,0,0,72.2,45,24,23,1,44,113,6,3,0,29,4,1.4,1.22,2.85
2017,MIA,66,0,0,0,66.0,53,25,22,5,38,76,6,2,1,22,4,0.9,1.38,3.00
2018,MIA,23,0,0,0,22.2,9,5,4,2,13,26,0,2,1,6,2,0.6,0.97,1.59
