SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2012,BAL,2,0,0,0,1.2,1,0,0,0,1,0,0,0,0,0,0,0.1,1.20,0.00
2016,BAL,36,14,0,0,109.2,109,52,49,18,42,104,10,6,0,3,0,1.7,1.38,4.02
2017,BAL,28,28,1,1,169.2,152,82,80,26,51,152,13,9,0,0,0,2.7,1.20,4.24
2018,BAL,11,11,1,0,62.2,58,37,31,14,20,77,3,6,0,0,0,0.5,1.24,4.45
