SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2014,ATL,15,0,0,0,12.1,10,1,1,0,3,15,0,0,0,2,0,0.4,1.05,0.73
2015,NYY,59,0,0,0,58.1,49,21,20,10,33,64,6,2,0,10,1,1.2,1.41,3.09
2016,NYY,37,0,0,0,33.0,29,19,19,8,13,33,2,1,1,1,0,0.0,1.27,5.18
2017,NYY,44,0,0,0,45.1,35,20,19,8,25,58,4,1,0,1,1,0.6,1.32,3.77
2018,NYY,19,0,0,0,17.1,16,13,8,3,9,25,2,0,0,2,0,-0.3,1.44,4.15
