YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2014,STL,14,14,2,2,1,0,0,1,1,6,0,0,.143,.333,.214,.547,-0.1
2015,STL,49,75,7,18,5,0,2,4,10,12,0,0,.240,.337,.387,.724,0.7
2016,STL,99,214,33,59,11,0,3,17,38,50,1,1,.276,.393,.369,.762,1.8
2017,STL,133,241,27,61,9,2,2,20,37,64,2,1,.253,.365,.332,.697,0.7
2018,STL,37,59,9,14,3,0,2,9,5,16,0,1,.237,.288,.390,.678,0.3
