SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2015,WSH,3,1,0,0,9.1,14,11,6,1,1,9,0,0,1,0,0,-0.3,1.61,5.79
2016,WSH,8,8,0,0,38.1,37,24,22,7,14,39,1,2,0,0,0,-0.2,1.33,5.17
2017,WSH,11,8,0,0,52.0,51,23,22,8,27,44,3,5,0,0,0,1.1,1.50,3.81
2018,NYY,4,0,0,0,6.2,4,0,0,0,6,10,1,0,0,0,0,0.3,1.50,0.00
2018,WSH,4,2,0,0,10.1,16,15,15,6,6,10,1,1,0,0,0,-0.7,2.13,13.06
2018,Total,8,2,0,0,17.0,20,15,15,6,12,20,2,1,0,0,0,-0.4,1.88,7.94
