YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2011,TB,20,55,4,12,2,0,1,7,5,13,0,0,.218,.283,.309,.592,0.2
2013,TEX,13,28,3,5,3,0,0,0,2,6,0,0,.179,.233,.286,.519,-0.2
2014,TEX,93,306,36,73,15,0,13,40,17,71,0,1,.239,.290,.415,.705,2.4
2015,TEX,78,233,33,54,16,1,10,34,28,62,0,0,.232,.325,.438,.763,1.8
2016,TEX,57,147,21,33,11,0,9,20,15,44,0,1,.224,.314,.483,.797,0.9
2017,TEX,88,263,46,67,13,1,17,38,34,79,1,0,.255,.360,.506,.866,2.7
2018,TEX,37,129,12,24,6,0,6,15,9,62,1,0,.186,.269,.372,.641,-0.2
