SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2013,WSH,14,5,0,0,53.2,38,11,9,1,11,40,7,1,0,1,0,2.0,0.91,1.51
2014,WSH,31,31,1,1,198.2,178,64,63,16,39,138,15,10,0,0,0,5.1,1.09,2.85
2015,WSH,40,12,0,0,111.0,119,55,54,17,26,70,4,7,1,4,1,0.7,1.31,4.38
2016,WSH,34,33,0,0,210.0,173,72,66,17,73,172,16,10,0,1,0,5.5,1.17,2.83
2017,WSH,32,30,0,0,181.1,178,105,94,23,64,166,13,11,0,0,0,1.3,1.33,4.67
2018,WSH,9,9,0,0,58.1,42,23,22,7,17,53,2,4,0,0,0,1.2,1.01,3.39
