SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2011,BAL,28,28,0,0,154.1,162,93,79,12,62,97,11,11,0,0,0,0.1,1.45,4.61
2012,BAL,12,11,0,0,60.1,61,37,34,6,32,53,5,3,0,0,0,0.0,1.54,5.07
2013,BAL,8,7,0,0,40.0,52,23,22,4,17,18,2,3,0,0,0,0.1,1.73,4.95
2014,BAL,71,0,0,0,76.1,46,17,14,4,23,62,3,2,37,7,4,2.5,0.90,1.65
2015,BAL,64,0,0,0,65.2,51,16,14,3,14,79,4,1,36,0,4,2.5,0.99,1.92
2016,BAL,69,0,0,0,67.0,38,7,4,1,18,74,2,1,47,0,0,4.3,0.84,0.54
2017,BAL,38,0,0,0,37.1,39,12,12,1,18,29,2,1,15,0,2,1.0,1.53,2.89
