YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2014,CHC,33,62,6,14,2,0,2,5,4,11,0,0,.226,.273,.355,.628,-0.4
2015,CHC,47,72,5,16,5,0,1,8,6,15,2,0,.222,.278,.333,.611,-0.5
2016,CHC,107,185,30,48,9,1,5,24,13,39,2,4,.259,.312,.400,.712,0.4
2017,CHC,15,19,2,4,1,0,0,3,2,4,0,0,.211,.273,.263,.536,-0.1
2017,SD,104,176,26,40,11,2,3,15,32,40,0,2,.227,.358,.364,.722,0.3
2017,Total,119,195,28,44,12,2,3,18,34,44,0,2,.226,.350,.354,.704,0.2
2018,SD,36,50,8,11,3,0,1,4,5,11,2,0,.220,.291,.340,.631,-0.1
