YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2014,HOU,78,295,45,68,8,1,20,51,39,114,5,2,.231,.336,.468,.804,2.0
2015,HOU,102,388,59,107,19,2,16,41,50,109,16,4,.276,.367,.459,.826,3.8
2016,HOU,162,644,116,168,29,5,29,82,88,178,9,10,.261,.359,.457,.816,5.0
2017,HOU,140,548,112,155,29,0,34,85,64,111,5,7,.283,.367,.522,.889,5.0
2018,HOU,49,197,38,59,11,0,10,31,18,40,3,2,.299,.364,.508,.872,1.9
