SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2016,CHW,8,0,0,0,11.2,12,11,11,2,7,10,0,2,0,0,1,-0.3,1.63,8.49
2017,CHW,7,5,0,0,23.1,16,10,10,4,13,19,3,1,0,0,0,0.5,1.24,3.86
2018,CHW,9,8,0,0,32.1,37,32,29,8,24,29,2,4,0,0,0,-1.0,1.89,8.07
