YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2011,MIL,3,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0.0
2012,MIL,78,233,22,62,9,0,8,30,17,56,1,1,.266,.321,.408,.729,1.5
2013,MIL,67,183,13,31,7,1,4,22,13,53,0,0,.169,.236,.284,.520,-0.1
2014,MIL,52,111,14,26,5,0,4,16,11,32,0,0,.234,.320,.387,.707,0.8
2015,MIL,79,229,19,48,7,0,4,22,23,65,0,1,.210,.282,.293,.575,0.2
2016,MIL,76,208,21,42,7,0,8,21,35,56,1,0,.202,.332,.351,.683,0.8
2017,LAA,138,429,43,95,19,1,14,38,15,119,0,2,.221,.276,.368,.644,1.7
2018,LAA,36,117,13,30,8,0,2,15,7,27,0,0,.256,.323,.376,.699,0.3
