SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2016,LAD,4,4,0,0,17.0,19,17,12,5,7,15,2,0,0,0,0,-0.6,1.53,6.35
2017,TB,1,0,0,0,2.2,4,3,3,1,3,2,1,0,0,0,0,-0.2,2.63,10.13
