YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2017,NYM,19,33,4,10,2,0,0,1,4,8,0,0,.303,.395,.364,.759,0.1
2018,NYM,6,8,0,1,0,0,0,0,0,4,0,0,.125,.125,.125,.250,-0.1
