YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2013,MIA,70,275,31,73,17,4,3,32,13,57,5,1,.265,.303,.389,.692,0.6
2014,MIA,153,565,72,152,26,5,23,85,41,164,3,1,.269,.317,.455,.772,4.4
2015,MIA,123,459,47,119,27,0,10,44,30,110,2,3,.259,.308,.383,.691,0.4
2016,MIA,148,557,75,148,23,6,23,76,43,115,0,3,.266,.321,.452,.773,2.5
2017,MIA,159,613,93,191,30,2,37,124,64,144,1,3,.312,.376,.548,.924,5.8
2018,STL,43,178,17,45,5,0,3,22,11,41,3,0,.253,.295,.331,.626,0.1
