SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2017,PHI,10,0,0,0,10.2,6,2,2,0,4,13,1,0,0,2,0,0.4,0.94,1.69
2018,PHI,12,0,0,0,13.2,8,2,2,0,3,15,0,0,0,0,0,0.5,0.80,1.32
