YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2014,SF,34,60,5,16,2,0,0,8,1,14,0,1,.267,.302,.300,.602,-0.1
2015,SF,149,573,77,169,28,6,12,77,30,96,12,0,.295,.334,.428,.762,4.9
2016,SF,70,257,32,65,11,2,4,21,20,40,8,4,.253,.313,.358,.671,1.5
2016,TB,21,76,9,21,3,0,1,7,3,13,0,1,.276,.300,.355,.655,0.1
2016,Total,91,333,41,86,14,2,5,28,23,53,8,5,.258,.310,.357,.667,1.6
2018,TB,35,139,10,44,8,0,2,15,9,36,2,2,.317,.360,.417,.777,0.7
