YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2014,SD,20,62,7,18,2,1,2,9,2,14,4,2,.290,.313,.452,.765,0.2
2015,SD,108,303,38,82,17,5,4,21,28,75,9,4,.271,.333,.399,.732,2.1
2016,SD,14,48,6,11,1,1,1,8,4,13,1,0,.229,.302,.354,.656,0.4
2017,SD,129,444,57,117,18,2,13,46,34,128,11,3,.264,.322,.401,.723,-0.1
2018,SD,31,75,7,14,3,0,3,8,3,26,3,0,.187,.228,.347,.575,-0.0
