SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2014,CHC,13,13,0,0,80.1,72,24,22,4,15,47,7,2,0,0,0,2.9,1.08,2.46
2015,CHC,32,32,1,1,180.0,166,82,79,17,43,167,8,7,0,0,0,1.7,1.16,3.95
2016,CHC,31,30,2,1,190.0,142,53,45,15,44,170,16,8,0,0,0,5.0,0.98,2.13
2017,CHC,24,24,0,0,139.2,126,49,47,17,40,123,7,5,0,0,0,3.5,1.19,3.03
2018,CHC,9,9,0,0,55.2,49,23,21,9,11,44,3,3,0,0,0,0.7,1.08,3.40
