SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2011,NYY,2,1,0,0,2.2,1,2,2,0,6,2,0,0,0,0,0,0.0,2.63,6.75
2013,NYY,6,0,0,0,5.0,9,6,6,1,2,10,0,0,0,0,0,-0.2,2.20,10.80
2014,NYY,70,0,0,0,90.0,46,15,14,4,24,135,5,0,1,22,4,3.7,0.78,1.40
2015,NYY,74,0,0,0,84.0,45,17,14,6,40,131,6,4,9,29,4,3.8,1.01,1.50
2016,NYY,73,0,0,0,73.0,54,31,25,5,28,126,3,6,12,28,5,1.1,1.12,3.08
2017,NYY,66,0,0,0,59.2,29,20,19,3,44,100,3,6,10,19,3,1.5,1.22,2.87
2018,NYY,19,0,0,0,21.0,19,12,11,4,6,38,1,2,0,2,0,-0.1,1.19,4.71
