YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2013,NYY,16,26,3,4,1,0,0,1,1,9,0,0,.154,.185,.192,.377,-0.1
2014,NYY,32,81,7,23,4,0,1,9,4,22,0,0,.284,.318,.370,.688,0.5
2015,NYY,67,155,21,43,9,1,3,14,12,43,0,0,.277,.327,.406,.733,0.4
2016,MIN,26,82,4,12,3,0,1,3,5,19,0,0,.146,.193,.220,.413,-0.5
2017,ARI,5,7,0,1,1,0,0,1,0,1,0,0,.143,.143,.286,.429,-0.1
2018,ARI,29,61,9,15,3,0,5,11,2,20,0,0,.246,.270,.541,.811,0.2
