SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2014,SF,9,0,0,0,7.0,5,0,0,0,0,9,1,0,1,1,0,0.3,0.71,0.00
2015,SF,55,0,0,0,51.1,34,14,14,4,10,50,3,3,0,20,2,1.4,0.86,2.45
2016,SF,72,0,0,0,61.0,50,21,21,4,19,57,3,3,3,18,5,1.1,1.13,3.10
2017,SF,68,0,0,0,61.1,59,20,18,4,29,58,4,3,1,21,2,1.7,1.43,2.64
2018,SF,21,0,0,0,20.2,14,5,5,2,5,22,2,1,9,0,2,0.7,0.92,2.18
