YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2013,BOS,18,44,7,11,2,0,1,5,5,13,1,0,.250,.320,.364,.684,0.3
2014,BOS,144,538,60,129,28,1,12,46,39,138,2,3,.240,.297,.362,.659,0.2
2015,BOS,156,613,84,196,35,3,7,81,32,101,10,2,.320,.355,.421,.776,4.6
2016,BOS,157,652,115,192,34,1,21,89,58,123,13,4,.294,.356,.446,.802,3.7
2017,BOS,148,571,94,156,32,6,10,62,56,116,15,1,.273,.343,.403,.746,2.2
2018,BOS,33,133,16,38,13,0,6,25,6,32,0,1,.286,.329,.519,.848,0.9
