SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2016,KC,21,0,0,0,22.0,13,4,3,0,11,30,2,2,0,6,0,1.1,1.09,1.23
2017,KC,24,3,0,0,34.2,30,22,21,6,22,37,2,5,0,5,0,-0.1,1.50,5.45
2018,SD,6,0,0,0,7.1,6,5,4,1,8,3,0,2,0,0,0,-0.2,1.91,4.91
