YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2016,COL,13,19,3,5,1,0,1,2,0,8,0,0,.263,.263,.474,.737,-0.0
2017,COL,110,182,28,47,11,0,13,40,7,53,0,0,.258,.284,.533,.817,0.4
2018,COL,36,72,2,9,4,0,0,1,6,22,0,0,.125,.192,.181,.373,-1.2
