SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2011,KC,20,20,0,0,105.1,119,66,66,15,51,87,4,8,0,0,0,-0.2,1.61,5.64
2012,KC,6,6,0,0,27.2,26,13,12,2,18,28,2,2,0,0,0,0.3,1.59,3.90
2013,KC,5,5,0,0,24.1,19,5,5,0,14,22,2,0,0,0,0,0.9,1.36,1.85
2014,KC,31,25,0,0,149.1,113,52,42,12,53,113,9,12,0,1,0,3.6,1.11,2.53
2015,KC,30,24,0,0,136.2,137,64,62,15,53,102,7,8,1,2,0,1.5,1.39,4.08
2016,KC,42,26,1,0,179.2,163,71,70,27,42,188,12,3,0,1,0,4.2,1.14,3.51
2017,KC,24,24,0,0,146.1,143,67,62,13,41,130,9,10,0,0,0,3.2,1.26,3.81
2018,KC,11,11,0,0,58.2,67,41,40,14,27,50,2,6,0,0,0,-0.4,1.60,6.14
