YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2014,STL,6,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,-0.1
2015,STL,52,153,28,41,7,5,5,18,19,41,2,0,.268,.347,.477,.824,1.5
2016,STL,78,159,26,36,7,0,9,17,20,71,2,2,.226,.324,.440,.764,-0.1
2017,STL,128,444,95,136,22,2,23,73,71,117,25,7,.306,.411,.520,.931,6.4
2018,STL,42,150,35,44,7,0,8,19,26,45,8,5,.293,.398,.500,.898,1.6
