YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2016,PHI,6,16,0,2,0,0,0,0,1,8,0,0,.125,.176,.125,.301,-0.3
2017,PHI,29,107,12,34,6,0,5,14,3,33,0,0,.318,.360,.514,.874,0.9
2018,PHI,35,114,9,28,2,0,4,10,8,49,0,0,.246,.301,.368,.669,0.7
