SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2014,COL,3,3,0,0,16.0,23,12,12,2,7,3,1,1,0,0,0,-0.2,1.88,6.75
2015,COL,16,16,1,0,79.1,102,57,52,13,42,44,3,10,0,0,0,-0.5,1.82,5.90
2016,COL,17,9,0,0,64.0,87,57,51,13,21,47,2,5,0,0,0,-1.3,1.69,7.17
2017,CHC,13,11,0,0,54.2,50,24,24,4,28,30,4,3,0,0,0,0.8,1.43,3.95
2018,CHC,6,0,0,0,14.2,12,9,7,1,5,10,0,1,0,0,0,-0.2,1.16,4.30
