YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2010,STL,105,287,47,86,19,2,4,27,24,50,2,4,.300,.359,.422,.781,0.8
2011,STL,159,455,56,135,24,2,10,37,28,81,6,7,.297,.344,.424,.768,2.6
2012,STL,117,443,70,135,22,4,4,40,34,71,19,7,.305,.373,.400,.773,3.2
2013,STL,157,548,75,151,27,2,7,67,52,103,10,5,.276,.351,.370,.721,1.5
2014,STL,140,413,52,125,16,3,3,46,28,78,6,3,.303,.372,.378,.750,2.8
2015,STL,79,210,25,44,5,1,1,10,19,36,0,2,.210,.306,.257,.563,-0.2
2016,SD,90,347,49,101,26,1,2,26,19,78,2,0,.291,.339,.389,.728,1.1
2017,CHC,141,379,65,112,18,3,2,34,37,80,6,2,.296,.374,.375,.749,1.1
2018,KC,48,192,19,56,5,2,0,13,15,36,2,2,.292,.348,.339,.687,0.5
