SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2017,NYM,9,0,0,0,9.0,12,9,9,2,7,7,1,1,0,0,0,-0.3,2.11,9.00
2018,NYM,8,0,0,0,8.0,8,3,3,2,2,3,0,0,1,1,0,0.1,1.25,3.38
