YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2013,MIN,81,281,37,54,11,3,8,27,24,84,9,3,.192,.259,.338,.597,0.7
2014,MIN,69,186,22,40,8,0,1,18,36,56,4,3,.215,.341,.274,.615,0.2
2015,MIN,97,352,48,90,11,3,11,33,34,66,13,3,.256,.323,.398,.721,1.3
2016,NYY,123,327,32,71,13,1,8,31,30,68,3,4,.217,.281,.336,.617,-0.3
2017,NYY,88,301,54,80,18,0,15,52,51,67,10,5,.266,.372,.475,.847,3.9
2018,NYY,34,122,20,31,4,2,5,19,20,25,5,1,.254,.352,.443,.795,0.9
