YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2014,LAD,18,28,1,4,0,0,0,0,9,11,0,0,.143,.351,.143,.494,-0.1
2015,LAD,151,480,67,101,19,1,26,54,92,170,4,7,.210,.346,.417,.763,2.3
2016,LAD,137,406,64,100,26,0,25,68,63,130,6,2,.246,.352,.495,.847,3.4
2017,LAD,102,273,44,58,20,0,11,35,39,68,4,3,.212,.331,.407,.738,-0.4
2018,LAD,45,113,15,28,8,3,1,15,17,20,1,2,.248,.348,.398,.746,-0.3
