SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2017,KC,20,16,0,0,98.1,101,52,47,15,25,80,9,3,0,0,0,1.3,1.28,4.30
2018,KC,10,10,0,0,61.1,54,24,24,11,13,55,5,3,0,0,0,1.5,1.09,3.52
