SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2011,ATL,7,7,0,0,35.0,29,12,11,5,14,18,1,1,0,0,0,0.7,1.23,2.83
2012,ATL,18,17,0,0,92.2,89,48,45,8,42,76,4,9,0,0,0,-0.2,1.41,4.37
2013,ARI,20,19,1,1,116.1,116,59,55,24,23,79,5,7,0,0,0,0.1,1.19,4.26
2014,ARI,47,4,0,0,77.2,71,44,42,6,35,86,4,4,0,2,0,-0.5,1.36,4.87
2015,ARI,64,1,0,0,72.0,63,28,26,7,33,73,8,4,1,13,2,0.9,1.33,3.25
2016,ARI,79,0,0,0,75.0,77,39,37,8,36,68,5,2,0,7,3,0.5,1.51,4.44
2017,ARI,26,5,0,0,62.2,60,31,25,6,14,60,1,2,1,2,1,0.7,1.18,3.59
