SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2016,PHI,10,10,0,0,53.2,53,34,34,10,28,32,3,6,0,0,0,-0.1,1.51,5.70
2017,PHI,11,8,0,0,46.1,50,27,20,9,22,35,3,2,0,0,0,0.4,1.55,3.88
2018,PHI,3,0,0,0,8.2,10,8,7,0,4,9,0,0,1,0,0,-0.1,1.62,7.27
