SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2012,CHW,25,22,0,0,136.1,142,62,57,14,42,81,6,6,0,0,0,2.3,1.35,3.76
2013,CHW,33,33,0,0,200.0,188,83,78,23,56,164,9,7,0,0,0,5.4,1.22,3.51
2014,CHW,32,32,0,0,200.1,197,87,74,10,52,178,9,11,0,0,0,3.5,1.24,3.32
2015,CHW,32,32,1,1,206.1,218,81,77,16,44,177,9,10,0,0,0,4.0,1.27,3.36
2016,CHW,32,32,0,0,208.0,192,76,74,22,50,181,13,12,0,0,0,5.2,1.16,3.20
2017,CHW,18,18,0,0,104.1,98,55,52,14,40,109,4,8,0,0,0,1.1,1.32,4.49
2017,CHC,14,14,1,1,84.1,72,37,35,9,21,98,7,3,0,0,0,1.3,1.10,3.74
2017,Total,32,32,1,1,188.2,170,92,87,23,61,207,11,11,0,0,0,2.3,1.22,4.15
2018,CHC,9,9,0,0,48.1,46,27,24,7,25,45,5,3,0,0,0,-0.1,1.47,4.47
