SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2009,SF,4,1,0,0,10.0,8,2,2,2,3,10,0,0,0,0,0,0.3,1.10,1.80
2010,SF,18,18,0,0,111.0,119,40,37,11,26,86,7,6,0,0,0,2.3,1.31,3.00
2011,SF,33,33,0,0,204.2,202,82,73,12,46,191,13,13,0,0,0,2.1,1.21,3.21
2012,SF,32,32,2,1,208.1,183,87,78,23,49,191,16,11,0,0,0,1.8,1.11,3.37
2013,SF,31,31,0,0,201.1,146,68,62,15,62,199,13,9,0,0,0,3.9,1.03,2.77
2014,SF,33,33,4,2,217.1,194,81,72,21,43,219,18,10,0,0,0,4.0,1.09,2.98
2015,SF,32,32,4,2,218.1,181,73,71,21,39,234,18,9,0,0,0,4.9,1.01,2.93
2016,SF,34,34,4,1,226.2,178,79,69,26,54,251,15,9,0,0,0,5.0,1.02,2.74
2017,SF,17,17,1,0,111.0,101,41,41,17,20,101,4,9,0,0,0,2.9,1.09,3.32
