YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2014,WSH,21,23,2,3,0,0,2,2,3,7,0,0,.130,.231,.391,.622,-0.1
2015,TB,110,373,59,84,15,1,16,40,46,144,12,6,.225,.318,.399,.717,1.0
2016,TB,120,430,58,106,17,1,17,49,31,159,7,6,.247,.303,.409,.712,0.9
2017,TB,148,523,78,125,21,2,30,78,84,179,16,4,.239,.351,.459,.810,4.2
2018,ARI,14,43,1,7,1,0,0,1,4,13,1,1,.163,.234,.186,.420,-0.6
