SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2016,SEA,15,0,0,0,12.1,11,1,1,0,1,10,0,0,0,1,1,0.5,0.97,0.73
2017,SEA,41,0,0,0,46.2,43,27,22,9,20,52,1,1,0,2,4,0.0,1.35,4.24
2018,SEA,18,0,0,0,16.2,9,6,6,2,12,19,3,2,0,4,1,0.3,1.26,3.24
