YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2014,SF,28,73,8,14,2,0,3,5,3,20,0,0,.192,.234,.342,.576,-0.0
2015,CIN,27,64,6,14,2,0,5,9,6,26,0,0,.219,.306,.484,.790,0.1
2016,CIN,150,552,85,133,31,6,33,103,41,164,6,5,.241,.297,.498,.795,3.2
2017,CIN,157,587,78,146,37,3,31,99,39,170,5,3,.249,.301,.480,.781,1.8
2018,CIN,50,158,16,28,8,0,9,24,21,49,2,0,.177,.276,.399,.675,0.6
